   7.8702883e-01   1.4477915e-02  -4.7581788e-03  -6.1672791e-01
   7.8712647e-01   1.4590816e-02  -4.6130184e-03  -6.1660174e-01
   7.8708545e-01   1.4719161e-02  -4.8451355e-03  -6.1664926e-01
   7.8708421e-01   1.4711352e-02  -4.8539286e-03  -6.1665098e-01
   7.8696931e-01   1.4625524e-02  -5.0409805e-03  -6.1679819e-01
   7.8693168e-01   1.4750876e-02  -4.9852557e-03  -6.1684374e-01
   7.8668245e-01   1.5042264e-02  -4.7816503e-03  -6.1715611e-01
   7.8669053e-01   1.5048742e-02  -4.7801573e-03  -6.1714570e-01
   7.8684716e-01   1.5074305e-02  -4.6508533e-03  -6.1694626e-01
   7.8709956e-01   1.5110311e-02  -4.6763181e-03  -6.1662323e-01
   7.8702304e-01   1.5293148e-02  -4.7674330e-03  -6.1671563e-01
   7.8701987e-01   1.5121064e-02  -4.8838744e-03  -6.1672290e-01
   7.8686727e-01   1.5071019e-02  -4.9577769e-03  -6.1691825e-01
   7.8697024e-01   1.5218466e-02  -4.6389136e-03  -6.1678575e-01
   7.8707492e-01   1.5149709e-02  -4.6602338e-03  -6.1665367e-01
   7.8706519e-01   1.5163462e-02  -4.6614650e-03  -6.1666573e-01
   7.8703378e-01   1.5228502e-02  -4.6573194e-03  -6.1670439e-01
   7.8692163e-01   1.5109294e-02  -4.7204125e-03  -6.1684995e-01
   7.8697317e-01   1.5123822e-02  -4.8084132e-03  -6.1678304e-01
   7.8697317e-01   1.5123822e-02  -4.8084132e-03  -6.1678304e-01
   7.8694827e-01   1.5381086e-02  -4.7030704e-03  -6.1680924e-01
   7.8697462e-01   1.5475516e-02  -4.7229730e-03  -6.1677315e-01
   7.8696930e-01   1.5470422e-02  -4.7226486e-03  -6.1678006e-01
   7.8696395e-01   1.5540612e-02  -4.7269132e-03  -6.1678507e-01
   7.8696167e-01   1.5500569e-02  -4.7758915e-03  -6.1678859e-01
   7.8689766e-01   1.5474264e-02  -4.6848974e-03  -6.1687165e-01
   7.8691161e-01   1.5194401e-02  -4.5059101e-03  -6.1686221e-01
   7.8691161e-01   1.5194401e-02  -4.5059101e-03  -6.1686221e-01
   7.8674990e-01   1.5108351e-02  -4.4424707e-03  -6.1707098e-01
   7.8675132e-01   1.4744639e-02  -4.3581134e-03  -6.1707860e-01
   7.8666394e-01   1.4877473e-02  -4.1739077e-03  -6.1718809e-01
   7.8666466e-01   1.4895593e-02  -4.1860872e-03  -6.1718666e-01
   7.8675695e-01   1.4962321e-02  -4.1086656e-03  -6.1706788e-01
   7.8687111e-01   1.4985795e-02  -4.1467185e-03  -6.1692152e-01
   7.8683550e-01   1.4970349e-02  -4.1445979e-03  -6.1696735e-01
   7.8683550e-01   1.4970349e-02  -4.1445979e-03  -6.1696735e-01
   7.8678904e-01   1.4792608e-02  -4.1631852e-03  -6.1703070e-01
   7.8677557e-01   1.4783020e-02  -4.0093562e-03  -6.1704917e-01
   7.8651485e-01   1.4770695e-02  -3.9843210e-03  -6.1738189e-01
   7.8650721e-01   1.4791420e-02  -3.9948810e-03  -6.1739107e-01
   7.8664156e-01   1.4713123e-02  -4.0956571e-03  -6.1722106e-01
   7.8685341e-01   1.4523160e-02  -4.3070651e-03  -6.1695401e-01
   7.8684237e-01   1.4681153e-02  -4.2667569e-03  -6.1696466e-01
   7.8687050e-01   1.4813513e-02  -4.1306621e-03  -6.1692648e-01
   7.8702634e-01   1.4968982e-02  -4.0413528e-03  -6.1672448e-01
   7.8698934e-01   1.5114788e-02  -4.0797000e-03  -6.1676792e-01
   7.8705141e-01   1.5139912e-02  -4.0790302e-03  -6.1668809e-01
   7.8702106e-01   1.5004242e-02  -4.2189159e-03  -6.1672916e-01
   7.8701823e-01   1.5039102e-02  -4.1391727e-03  -6.1673245e-01
   7.8707428e-01   1.4995281e-02  -4.2188567e-03  -6.1666147e-01
   7.8706640e-01   1.5073502e-02  -4.1449118e-03  -6.1667022e-01
   7.8705050e-01   1.5080051e-02  -4.1644382e-03  -6.1669013e-01
   7.8700328e-01   1.4985934e-02  -4.3392787e-03  -6.1675150e-01
   7.8701184e-01   1.5052857e-02  -4.2830010e-03  -6.1673941e-01
   7.8701184e-01   1.5052857e-02  -4.2830010e-03  -6.1673941e-01
   7.8703392e-01   1.5248049e-02  -4.1764545e-03  -6.1670707e-01
   7.8699794e-01   1.5306602e-02  -4.2313367e-03  -6.1675121e-01
   7.8714456e-01   1.5342588e-02  -4.3524323e-03  -6.1656234e-01
   7.8704798e-01   1.5205946e-02  -4.3883354e-03  -6.1668870e-01
   7.8703793e-01   1.5233139e-02  -4.4020153e-03  -6.1670069e-01
   7.8698740e-01   1.5313045e-02  -4.4658480e-03  -6.1676287e-01
   7.8702264e-01   1.5441691e-02  -4.3025747e-03  -6.1671586e-01
   7.8702357e-01   1.5450096e-02  -4.3065794e-03  -6.1671440e-01
   7.8723141e-01   1.5441385e-02  -4.2093057e-03  -6.1645005e-01
   7.8710354e-01   1.5455434e-02  -4.1965660e-03  -6.1661297e-01
   7.8698610e-01   1.5411869e-02  -4.2654554e-03  -6.1676349e-01
   7.8700454e-01   1.5397453e-02  -4.2476373e-03  -6.1674048e-01
   7.8700454e-01   1.5397453e-02  -4.2476373e-03  -6.1674048e-01
   7.8703658e-01   1.5329569e-02  -4.1458706e-03  -6.1670186e-01
   7.8704241e-01   1.5348653e-02  -4.0307609e-03  -6.1669466e-01
   7.8697778e-01   1.5534905e-02  -4.0190091e-03  -6.1677258e-01
   7.8697778e-01   1.5534905e-02  -4.0190091e-03  -6.1677258e-01
   7.8698355e-01   1.5399510e-02  -4.3259877e-03  -6.1676666e-01
   7.8684182e-01   1.5381221e-02  -4.3756641e-03  -6.1694756e-01
   7.8687255e-01   1.5284211e-02  -4.5439577e-03  -6.1690956e-01
   7.8689683e-01   1.5446152e-02  -4.4068239e-03  -6.1687552e-01
   7.8700349e-01   1.5469672e-02  -4.4113003e-03  -6.1673880e-01
   7.8697950e-01   1.5464492e-02  -4.1883719e-03  -6.1677106e-01
   7.8683450e-01   1.5631921e-02  -4.0992094e-03  -6.1695250e-01
   7.8683450e-01   1.5631921e-02  -4.0992094e-03  -6.1695250e-01
   7.8691331e-01   1.5576090e-02  -4.1653592e-03  -6.1685288e-01
   7.8708166e-01   1.5577577e-02  -4.0014814e-03  -6.1663912e-01
   7.8700872e-01   1.5636018e-02  -3.9014368e-03  -6.1673134e-01
   7.8688053e-01   1.5718356e-02  -3.8624729e-03  -6.1689306e-01
   7.8687769e-01   1.5724325e-02  -3.8809453e-03  -6.1689637e-01
   7.8692595e-01   1.5643356e-02  -3.8089476e-03  -6.1683730e-01
   7.8672379e-01   1.5482389e-02  -3.8497915e-03  -6.1709897e-01
   7.8682655e-01   1.5537178e-02  -3.7990659e-03  -6.1696689e-01
   7.8682099e-01   1.5541472e-02  -3.8015222e-03  -6.1697389e-01
   7.8669117e-01   1.5499819e-02  -3.8349744e-03  -6.1714020e-01
   7.8668137e-01   1.5201133e-02  -3.8136792e-03  -6.1716020e-01
   7.8678355e-01   1.5380326e-02  -3.6747105e-03  -6.1702638e-01
   7.8677148e-01   1.5412598e-02  -3.7010585e-03  -6.1704076e-01
   7.8671663e-01   1.5559966e-02  -3.8391638e-03  -6.1710626e-01
   7.8688699e-01   1.5583176e-02  -3.8471513e-03  -6.1688835e-01
   7.8689338e-01   1.5555432e-02  -3.8458549e-03  -6.1688090e-01
   7.8687614e-01   1.5646144e-02  -3.8158201e-03  -6.1690084e-01
   7.8698096e-01   1.5701793e-02  -3.7215048e-03  -6.1676620e-01
   7.8696500e-01   1.5478968e-02  -3.6699156e-03  -6.1679259e-01
   7.8696500e-01   1.5478968e-02  -3.6699156e-03  -6.1679259e-01
   7.8684019e-01   1.5399183e-02  -3.4940389e-03  -6.1695474e-01
   7.8684576e-01   1.5389257e-02  -3.2709536e-03  -6.1694910e-01
   7.8693801e-01   1.5525915e-02  -3.0582241e-03  -6.1682908e-01
   7.8693764e-01   1.5700389e-02  -2.7817119e-03  -6.1682651e-01
   7.8692824e-01   1.5702218e-02  -2.7862364e-03  -6.1683843e-01
   7.8690368e-01   1.5743154e-02  -2.5350758e-03  -6.1686978e-01
   7.8686981e-01   1.5819394e-02  -2.4151366e-03  -6.1691150e-01
   7.8685699e-01   1.5821574e-02  -2.2886151e-03  -6.1692831e-01
   7.8686443e-01   1.5816330e-02  -2.2881198e-03  -6.1691892e-01
   7.8685589e-01   1.5533074e-02  -2.2590808e-03  -6.1693711e-01
   7.8690277e-01   1.5513870e-02  -2.1653555e-03  -6.1687811e-01
   7.8678154e-01   1.5542793e-02  -2.2207065e-03  -6.1703181e-01
   7.8678154e-01   1.5542793e-02  -2.2207065e-03  -6.1703181e-01
   7.8661040e-01   1.5603836e-02  -2.1913968e-03  -6.1724862e-01
   7.8663642e-01   1.5595576e-02  -2.3225410e-03  -6.1721512e-01
   7.8669534e-01   1.5701810e-02  -2.3231199e-03  -6.1713734e-01
   7.8668400e-01   1.5704403e-02  -2.3302830e-03  -6.1715170e-01
   7.8672398e-01   1.5709120e-02  -2.4289103e-03  -6.1710026e-01
   7.8663649e-01   1.5790396e-02  -2.5118551e-03  -6.1720930e-01
   7.8672735e-01   1.5641309e-02  -2.4404896e-03  -6.1709757e-01
   7.8672217e-01   1.5656603e-02  -2.4616090e-03  -6.1710373e-01
   7.8675388e-01   1.5648237e-02  -2.4711754e-03  -6.1706349e-01
   7.8676812e-01   1.5572567e-02  -2.7520526e-03  -6.1704599e-01
   7.8698730e-01   1.5519521e-02  -2.7492975e-03  -6.1676785e-01
   7.8700024e-01   1.5663597e-02  -2.6399531e-03  -6.1674815e-01
   7.8696190e-01   1.5657058e-02  -2.7329307e-03  -6.1679688e-01
   7.8704346e-01   1.5684753e-02  -2.6242697e-03  -6.1669250e-01
   7.8700849e-01   1.5584917e-02  -2.6795982e-03  -6.1673949e-01
   7.8698833e-01   1.5435335e-02  -2.8020347e-03  -6.1676841e-01
   7.8683994e-01   1.5323347e-02  -2.7867733e-03  -6.1696056e-01
   7.8688043e-01   1.5287822e-02  -2.7896843e-03  -6.1690979e-01
   7.8675167e-01   1.5331864e-02  -2.7848465e-03  -6.1707287e-01
   7.8675441e-01   1.5315475e-02  -2.7697274e-03  -6.1706985e-01
   7.8683925e-01   1.5231001e-02  -2.7904411e-03  -6.1696369e-01
   7.8680608e-01   1.5147177e-02  -2.8053534e-03  -6.1700806e-01
   7.8683328e-01   1.5137784e-02  -2.9216470e-03  -6.1697306e-01
   7.8684903e-01   1.5118270e-02  -2.9331947e-03  -6.1695337e-01
   7.8678020e-01   1.5091954e-02  -2.8420288e-03  -6.1704220e-01
   7.8677791e-01   1.5261933e-02  -2.7146768e-03  -6.1704155e-01
   7.8669266e-01   1.5213771e-02  -3.1057893e-03  -6.1714954e-01
   7.8669048e-01   1.5206970e-02  -3.1146955e-03  -6.1715240e-01
   7.8669701e-01   1.5059030e-02  -3.1456391e-03  -6.1714753e-01
   7.8671322e-01   1.5213791e-02  -3.0220729e-03  -6.1712369e-01
   7.8658455e-01   1.5082672e-02  -3.2234622e-03  -6.1728987e-01
   7.8661918e-01   1.5092050e-02  -3.3551193e-03  -6.1724489e-01
   7.8668483e-01   1.5013572e-02  -3.3502424e-03  -6.1716312e-01
   7.8665738e-01   1.5152284e-02  -3.3489178e-03  -6.1719471e-01
   7.8675178e-01   1.5267524e-02  -3.2941200e-03  -6.1707187e-01
   7.8675178e-01   1.5267524e-02  -3.2941200e-03  -6.1707187e-01
   7.8675116e-01   1.5468311e-02  -3.1268179e-03  -6.1706860e-01
   7.8667562e-01   1.5391476e-02  -3.2315361e-03  -6.1716616e-01
   7.8666348e-01   1.5490973e-02  -3.1711211e-03  -6.1717958e-01
   7.8666516e-01   1.5474926e-02  -3.1547842e-03  -6.1717788e-01
   7.8661371e-01   1.5497743e-02  -3.0645310e-03  -6.1724326e-01
   7.8668578e-01   1.5482885e-02  -3.0553345e-03  -6.1715191e-01
   7.8688940e-01   1.5761383e-02  -2.9910750e-03  -6.1688551e-01
   7.8688769e-01   1.5768640e-02  -2.9816145e-03  -6.1688750e-01
   7.8683443e-01   1.5661990e-02  -3.1777749e-03  -6.1695717e-01
   7.8687421e-01   1.5638289e-02  -3.1421607e-03  -6.1690724e-01
   7.8683537e-01   1.5704047e-02  -3.2574662e-03  -6.1695454e-01
   7.8683537e-01   1.5704047e-02  -3.2574662e-03  -6.1695454e-01
   7.8679491e-01   1.5895281e-02  -3.2394207e-03  -6.1700129e-01
   7.8684725e-01   1.5855644e-02  -3.3706964e-03  -6.1693482e-01
   7.8692981e-01   1.5603175e-02  -3.3848815e-03  -6.1683595e-01
   7.8692482e-01   1.5579610e-02  -3.3857953e-03  -6.1684288e-01
   7.8690916e-01   1.5457233e-02  -3.4181555e-03  -6.1686570e-01
   7.8690871e-01   1.5493221e-02  -3.4877355e-03  -6.1686496e-01
   7.8697175e-01   1.5487185e-02  -3.6659548e-03  -6.1678377e-01
   7.8696564e-01   1.5454486e-02  -3.6920676e-03  -6.1679229e-01
   7.8702674e-01   1.5548783e-02  -3.5353467e-03  -6.1671280e-01
   7.8698498e-01   1.5639143e-02  -3.5147450e-03  -6.1676384e-01
   7.8713741e-01   1.5412580e-02  -4.0954018e-03  -6.1657141e-01
   7.8713741e-01   1.5412580e-02  -4.0954018e-03  -6.1657141e-01
   7.8719606e-01   1.5517247e-02  -4.0937842e-03  -6.1649401e-01
   7.8736707e-01   1.5575221e-02  -4.0208770e-03  -6.1627463e-01
   7.8735370e-01   1.5417420e-02  -3.9721068e-03  -6.1629604e-01
   7.8737079e-01   1.5414924e-02  -3.9883417e-03  -6.1627407e-01
   7.8724643e-01   1.5355420e-02  -3.9637574e-03  -6.1643450e-01
   7.8727589e-01   1.5678582e-02  -3.8256559e-03  -6.1638968e-01
   7.8715995e-01   1.5395798e-02  -3.7706629e-03  -6.1654520e-01
   7.8715995e-01   1.5395798e-02  -3.7706629e-03  -6.1654520e-01
   7.8711478e-01   1.4422964e-02  -4.1847949e-03  -6.1662374e-01
   7.8721912e-01   1.4510082e-02  -4.1698557e-03  -6.1648858e-01
   7.8713508e-01   1.4284026e-02  -4.2230419e-03  -6.1660077e-01
   7.8707364e-01   1.4042472e-02  -4.2953813e-03  -6.1668426e-01
   7.8705202e-01   1.4017727e-02  -4.2827491e-03  -6.1671243e-01
   7.8706466e-01   1.4099476e-02  -4.4837314e-03  -6.1669307e-01
   7.8706466e-01   1.4099476e-02  -4.4837314e-03  -6.1669307e-01
   7.8696107e-01   1.3983233e-02  -4.5154248e-03  -6.1682757e-01
   7.8704757e-01   1.4329870e-02  -4.3688304e-03  -6.1671042e-01
   7.8691333e-01   1.4365415e-02  -4.3667909e-03  -6.1688088e-01
   7.8700319e-01   1.4313338e-02  -4.3945747e-03  -6.1676723e-01
   7.8699965e-01   1.4309072e-02  -4.4125115e-03  -6.1677172e-01
   7.8705038e-01   1.4329453e-02  -4.4162649e-03  -6.1670646e-01
   7.8694543e-01   1.4093994e-02  -4.4538882e-03  -6.1684550e-01
   7.8706626e-01   1.3927953e-02  -4.5349506e-03  -6.1669451e-01
   7.8706626e-01   1.3927953e-02  -4.5349506e-03  -6.1669451e-01
   7.8711339e-01   1.4121798e-02  -4.3002113e-03  -6.1663159e-01
   7.8701667e-01   1.4226336e-02  -4.2852550e-03  -6.1675275e-01
   7.8944096e-01   9.0610198e-03  -1.6087686e-02  -6.1354875e-01
   7.8697625e-01   1.4065167e-02  -4.5102812e-03  -6.1680657e-01
   7.8692482e-01   1.4139562e-02  -4.6744803e-03  -6.1686916e-01
   7.8691145e-01   1.4141107e-02  -4.7053681e-03  -6.1688596e-01
   7.8685566e-01   1.4157585e-02  -4.7658793e-03  -6.1695625e-01
   7.8697173e-01   1.4059875e-02  -4.9313250e-03  -6.1680918e-01
   7.8689557e-01   1.3540104e-02  -5.1289507e-03  -6.1691637e-01
   7.8693571e-01   1.3656252e-02  -5.1082548e-03  -6.1686266e-01
   7.9466265e-01   3.2609188e-02  -1.7387827e-02  -6.0592536e-01
   7.9496790e-01   3.2510754e-02  -1.7447643e-02  -6.0552843e-01
   7.9494939e-01   3.2625248e-02  -1.7400587e-02  -6.0554793e-01
   7.9489281e-01   3.2666598e-02  -1.7512508e-02  -6.0561672e-01
   7.9478608e-01   3.2632443e-02  -1.7468786e-02  -6.0575990e-01
   7.9451961e-01   3.1486841e-02  -1.7824876e-02  -6.0615963e-01
   7.9402381e-01   2.2063789e-02  -2.0916135e-02  -6.0712592e-01
   7.9422652e-01   2.2190320e-02  -2.0918962e-02  -6.0685601e-01
   7.9410421e-01   2.2722692e-02  -2.0381150e-02  -6.0701462e-01
   7.9420012e-01   2.2472648e-02  -2.0792026e-02  -6.0688446e-01
   7.9416898e-01   2.2441919e-02  -1.9653042e-02  -6.0696436e-01
   7.9413513e-01   2.1568259e-02  -1.9610374e-02  -6.0704169e-01
   7.9417559e-01   2.1586021e-02  -1.9616080e-02  -6.0698797e-01
   7.9641787e-01   2.1519517e-02  -2.4902254e-02  -6.0385039e-01
   7.9649085e-01   2.1695959e-02  -2.4825767e-02  -6.0375109e-01
   7.9661949e-01   2.2593433e-02  -2.4060529e-02  -6.0357929e-01
   7.9672417e-01   2.2820596e-02  -2.3649659e-02  -6.0344891e-01
   7.9667996e-01   2.2893935e-02  -2.3749791e-02  -6.0350054e-01
   7.9693191e-01   2.3026409e-02  -2.3728919e-02  -6.0316352e-01
   7.9697522e-01   2.2295314e-02  -2.4000704e-02  -6.0312296e-01
   7.9704117e-01   2.1785933e-02  -2.4448134e-02  -6.0303654e-01
   7.9702330e-01   2.1750901e-02  -2.4402263e-02  -6.0306322e-01
   7.9705980e-01   2.2213257e-02  -2.4249273e-02  -6.0300425e-01
   7.9478084e-01   2.2253046e-02  -1.9518405e-02  -6.0617434e-01
   7.9482084e-01   2.2446087e-02  -1.9868186e-02  -6.0610336e-01
   7.9476720e-01   2.2408086e-02  -1.9803412e-02  -6.0617716e-01
   7.9532562e-01   3.1780427e-02  -1.7188504e-02  -6.0510471e-01
   7.9530682e-01   3.1798809e-02  -1.7534521e-02  -6.0511847e-01
   7.9516698e-01   3.1696246e-02  -1.8029640e-02  -6.0529313e-01
   7.9525285e-01   3.1625359e-02  -1.7890369e-02  -6.0518818e-01
   7.9530413e-01   3.1644291e-02  -1.7864374e-02  -6.0512056e-01
   7.9532696e-01   3.1812031e-02  -1.7509247e-02  -6.0509217e-01
   7.9535973e-01   3.1689472e-02  -1.7349587e-02  -6.0506012e-01
   7.9784197e-01   3.5246760e-02  -2.1559856e-02  -6.0144920e-01
   7.9780689e-01   3.4988833e-02  -2.1631282e-02  -6.0150813e-01
   7.9776242e-01   3.4968965e-02  -2.2052507e-02  -6.0155296e-01
   7.9767482e-01   3.5292043e-02  -2.2664245e-02  -6.0162755e-01
   7.9771471e-01   3.5229014e-02  -2.2585043e-02  -6.0158124e-01
   7.9763580e-01   3.5484754e-02  -2.3497939e-02  -6.0163596e-01
   7.9774716e-01   3.5884998e-02  -2.3391241e-02  -6.0146874e-01
   7.9785831e-01   3.5772475e-02  -2.1943343e-02  -6.0138255e-01
   7.9785831e-01   3.5772475e-02  -2.1943343e-02  -6.0138255e-01
   7.9805867e-01   3.5429056e-02  -2.0438020e-02  -6.0118999e-01
   7.9806608e-01   3.5192060e-02  -1.9424120e-02  -6.0122777e-01
   7.9799503e-01   3.5174891e-02  -1.9373055e-02  -6.0132469e-01
   7.9785636e-01   3.5570575e-02  -1.9510967e-02  -6.0148088e-01
   7.9764512e-01   3.5848080e-02  -2.0435896e-02  -6.0171391e-01
   7.9759313e-01   3.7220398e-02  -2.1034009e-02  -6.0167883e-01
   7.9785077e-01   3.7859064e-02  -2.0665054e-02  -6.0131004e-01
   7.9699854e-01   2.6409118e-02  -2.3951503e-02  -6.0292810e-01
   7.9699490e-01   2.6760733e-02  -2.3886445e-02  -6.0291994e-01
   7.8804027e-01   1.6396021e-02  -4.2400360e-03  -6.1539079e-01
   7.8783706e-01   1.7786076e-02  -3.2377994e-03  -6.1561836e-01
   7.8746838e-01   1.8615956e-02  -3.0049190e-03  -6.1606652e-01
   7.8780787e-01   1.8748613e-02  -2.8533992e-03  -6.1562900e-01
   7.8788738e-01   1.8246681e-02  -2.9604497e-03  -6.1554193e-01
   7.8789986e-01   1.8150424e-02  -3.1740820e-03  -6.1552761e-01
   7.8769761e-01   1.8751933e-02  -2.8570941e-03  -6.1576999e-01
   7.8733190e-01   1.9351026e-02  -1.6010832e-03  -6.1622353e-01
   7.8737711e-01   1.9839499e-02  -1.0907492e-03  -6.1615135e-01
   7.8726151e-01   2.1100637e-02  -1.8187339e-04  -6.1625802e-01
   7.8735308e-01   2.0100311e-02  -6.0317565e-04  -6.1617417e-01
   7.8695769e-01   2.2221710e-02   1.0220557e-03  -6.1660580e-01
   7.7498716e-01   9.8187042e-02   2.1088292e-02  -6.2394676e-01
   7.7024300e-01   1.0482098e-01   3.4906257e-02  -6.2810815e-01
   7.7116763e-01   1.0116736e-01   3.2780842e-02  -6.2768711e-01
   7.7061603e-01   1.0310636e-01   3.4591198e-02  -6.2795179e-01
   7.6986966e-01   1.0503816e-01   3.6759023e-02  -6.2842380e-01
   7.6900572e-01   1.0653765e-01   3.8853918e-02  -6.2910281e-01
   7.6900572e-01   1.0653765e-01   3.8853918e-02  -6.2910281e-01
   7.7121124e-01   1.0117814e-01   3.6644401e-02  -6.2741803e-01
   7.7032654e-01   1.0227150e-01   3.8541978e-02  -6.2821336e-01
   7.6932716e-01   1.0290171e-01   4.0319683e-02  -6.2922279e-01
   7.7341223e-01   9.9071403e-02   3.6649391e-02  -6.2504022e-01
   7.7249352e-01   9.9850033e-02   3.8427304e-02  -6.2594498e-01
   7.7153547e-01   1.0008937e-01   4.0294260e-02  -6.2697007e-01
   7.7039489e-01   9.9600990e-02   4.1730678e-02  -6.2835491e-01
   7.7219159e-01   9.7993833e-02   4.0371085e-02  -6.2648832e-01
   7.7141207e-01   9.7587744e-02   4.1714639e-02  -6.2742329e-01
   7.7059379e-01   9.7582635e-02   4.3201681e-02  -6.2832829e-01
   7.6783461e-01   9.8939823e-02   4.5725521e-02  -6.3130821e-01
   7.6002706e-01   1.1783288e-01   5.9149028e-02  -6.3637691e-01
   7.5714333e-01   1.1900408e-01   6.1297473e-02  -6.3938611e-01
   7.8342724e-01   1.9195831e-02   7.2432552e-03  -6.2114478e-01
   7.8530892e-01   4.0004957e-02   1.3204150e-02  -6.1766916e-01
   7.9049376e-01   3.4922034e-02   5.4740055e-03  -6.1144920e-01
   7.8593801e-01   1.2355859e-02   2.6246166e-03  -6.1817628e-01
   7.8997691e-01   3.3513990e-02   3.5389086e-03  -6.1220978e-01
   7.9062185e-01   3.2302632e-02  -7.3851678e-04  -6.1145165e-01
   7.9062185e-01   3.2302632e-02  -7.3851678e-04  -6.1145165e-01
   7.8960885e-01   3.2427290e-02  -2.5640855e-03  -6.1274771e-01
   7.8670839e-01   3.2722557e-02  -7.2795520e-03  -6.1641398e-01
